split,topology,mask_id,Pigbt,Pfwd,h_value,h_normalized,n_instances,bytes,path
TrainData,Mask_3P6P_V1,005,150,150,2000,0.20000000298023224,4,243307,TrainData/Mask_3P6P_V1/005_Pigbt150_Pfwd150_h2000/data.h5
TrainData,Mask_3P6P_V1,005,150,150,6000,0.6000000238418579,4,245377,TrainData/Mask_3P6P_V1/005_Pigbt150_Pfwd150_h6000/data.h5
TrainData,Mask_3P6P_V1,005,150,200,2000,0.20000000298023224,4,244916,TrainData/Mask_3P6P_V1/005_Pigbt150_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V1,005,150,200,8000,0.800000011920929,4,247144,TrainData/Mask_3P6P_V1/005_Pigbt150_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V1,005,250,100,2000,0.20000000298023224,4,245807,TrainData/Mask_3P6P_V1/005_Pigbt250_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V1,005,250,100,4000,0.4000000059604645,4,246428,TrainData/Mask_3P6P_V1/005_Pigbt250_Pfwd100_h4000/data.h5
TrainData,Mask_3P6P_V1,005,250,100,6000,0.6000000238418579,4,246569,TrainData/Mask_3P6P_V1/005_Pigbt250_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V1,005,250,100,8000,0.800000011920929,4,246517,TrainData/Mask_3P6P_V1/005_Pigbt250_Pfwd100_h8000/data.h5
TrainData,Mask_3P6P_V1,005,250,150,4000,0.4000000059604645,4,246782,TrainData/Mask_3P6P_V1/005_Pigbt250_Pfwd150_h4000/data.h5
TrainData,Mask_3P6P_V1,005,250,150,6000,0.6000000238418579,4,246885,TrainData/Mask_3P6P_V1/005_Pigbt250_Pfwd150_h6000/data.h5
TrainData,Mask_3P6P_V1,005,250,150,8000,0.800000011920929,4,246843,TrainData/Mask_3P6P_V1/005_Pigbt250_Pfwd150_h8000/data.h5
TrainData,Mask_3P6P_V1,005,250,200,2000,0.20000000298023224,4,246854,TrainData/Mask_3P6P_V1/005_Pigbt250_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V1,005,250,200,6000,0.6000000238418579,4,247267,TrainData/Mask_3P6P_V1/005_Pigbt250_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V1,005,350,100,4000,0.4000000059604645,4,248608,TrainData/Mask_3P6P_V1/005_Pigbt350_Pfwd100_h4000/data.h5
TrainData,Mask_3P6P_V1,005,350,100,6000,0.6000000238418579,4,248221,TrainData/Mask_3P6P_V1/005_Pigbt350_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V1,005,350,100,8000,0.800000011920929,4,247647,TrainData/Mask_3P6P_V1/005_Pigbt350_Pfwd100_h8000/data.h5
TrainData,Mask_3P6P_V1,005,350,150,4000,0.4000000059604645,4,248432,TrainData/Mask_3P6P_V1/005_Pigbt350_Pfwd150_h4000/data.h5
TrainData,Mask_3P6P_V1,005,350,150,6000,0.6000000238418579,4,248552,TrainData/Mask_3P6P_V1/005_Pigbt350_Pfwd150_h6000/data.h5
TrainData,Mask_3P6P_V1,005,350,150,8000,0.800000011920929,4,248153,TrainData/Mask_3P6P_V1/005_Pigbt350_Pfwd150_h8000/data.h5
TrainData,Mask_3P6P_V1,005,350,200,4000,0.4000000059604645,4,248718,TrainData/Mask_3P6P_V1/005_Pigbt350_Pfwd200_h4000/data.h5
TrainData,Mask_3P6P_V1,005,350,200,6000,0.6000000238418579,4,249057,TrainData/Mask_3P6P_V1/005_Pigbt350_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V1,005,350,200,8000,0.800000011920929,4,248623,TrainData/Mask_3P6P_V1/005_Pigbt350_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V1,005,450,100,2000,0.20000000298023224,4,247471,TrainData/Mask_3P6P_V1/005_Pigbt450_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V1,005,450,100,6000,0.6000000238418579,4,249505,TrainData/Mask_3P6P_V1/005_Pigbt450_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V1,005,450,150,2000,0.20000000298023224,4,247226,TrainData/Mask_3P6P_V1/005_Pigbt450_Pfwd150_h2000/data.h5
TrainData,Mask_3P6P_V1,005,450,200,6000,0.6000000238418579,4,250262,TrainData/Mask_3P6P_V1/005_Pigbt450_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V1,006,150,100,2000,0.20000000298023224,4,242182,TrainData/Mask_3P6P_V1/006_Pigbt150_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V1,006,150,100,4000,0.4000000059604645,4,244866,TrainData/Mask_3P6P_V1/006_Pigbt150_Pfwd100_h4000/data.h5
TrainData,Mask_3P6P_V1,006,150,100,6000,0.6000000238418579,4,244592,TrainData/Mask_3P6P_V1/006_Pigbt150_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V1,006,150,150,6000,0.6000000238418579,4,245431,TrainData/Mask_3P6P_V1/006_Pigbt150_Pfwd150_h6000/data.h5
TrainData,Mask_3P6P_V1,006,150,150,8000,0.800000011920929,4,246152,TrainData/Mask_3P6P_V1/006_Pigbt150_Pfwd150_h8000/data.h5
TrainData,Mask_3P6P_V1,006,150,200,2000,0.20000000298023224,4,244869,TrainData/Mask_3P6P_V1/006_Pigbt150_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V1,006,150,200,4000,0.4000000059604645,4,246378,TrainData/Mask_3P6P_V1/006_Pigbt150_Pfwd200_h4000/data.h5
TrainData,Mask_3P6P_V1,006,250,100,2000,0.20000000298023224,4,245434,TrainData/Mask_3P6P_V1/006_Pigbt250_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V1,006,250,100,6000,0.6000000238418579,4,246607,TrainData/Mask_3P6P_V1/006_Pigbt250_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V1,006,250,100,8000,0.800000011920929,4,246472,TrainData/Mask_3P6P_V1/006_Pigbt250_Pfwd100_h8000/data.h5
TrainData,Mask_3P6P_V1,006,250,150,4000,0.4000000059604645,4,246841,TrainData/Mask_3P6P_V1/006_Pigbt250_Pfwd150_h4000/data.h5
TrainData,Mask_3P6P_V1,006,250,150,6000,0.6000000238418579,4,246941,TrainData/Mask_3P6P_V1/006_Pigbt250_Pfwd150_h6000/data.h5
TrainData,Mask_3P6P_V1,006,250,150,8000,0.800000011920929,4,246818,TrainData/Mask_3P6P_V1/006_Pigbt250_Pfwd150_h8000/data.h5
TrainData,Mask_3P6P_V1,006,250,200,6000,0.6000000238418579,4,247735,TrainData/Mask_3P6P_V1/006_Pigbt250_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V1,006,250,200,8000,0.800000011920929,4,247626,TrainData/Mask_3P6P_V1/006_Pigbt250_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V1,006,350,100,4000,0.4000000059604645,4,247945,TrainData/Mask_3P6P_V1/006_Pigbt350_Pfwd100_h4000/data.h5
TrainData,Mask_3P6P_V1,006,350,100,6000,0.6000000238418579,4,248060,TrainData/Mask_3P6P_V1/006_Pigbt350_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V1,006,350,100,8000,0.800000011920929,4,247550,TrainData/Mask_3P6P_V1/006_Pigbt350_Pfwd100_h8000/data.h5
TrainData,Mask_3P6P_V1,006,350,150,2000,0.20000000298023224,4,247276,TrainData/Mask_3P6P_V1/006_Pigbt350_Pfwd150_h2000/data.h5
TrainData,Mask_3P6P_V1,006,350,150,4000,0.4000000059604645,4,248229,TrainData/Mask_3P6P_V1/006_Pigbt350_Pfwd150_h4000/data.h5
TrainData,Mask_3P6P_V1,006,350,150,8000,0.800000011920929,4,248083,TrainData/Mask_3P6P_V1/006_Pigbt350_Pfwd150_h8000/data.h5
TrainData,Mask_3P6P_V1,006,350,200,2000,0.20000000298023224,4,246819,TrainData/Mask_3P6P_V1/006_Pigbt350_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V1,006,350,200,4000,0.4000000059604645,4,248296,TrainData/Mask_3P6P_V1/006_Pigbt350_Pfwd200_h4000/data.h5
TrainData,Mask_3P6P_V1,006,350,200,6000,0.6000000238418579,4,248880,TrainData/Mask_3P6P_V1/006_Pigbt350_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V1,006,450,100,2000,0.20000000298023224,4,247508,TrainData/Mask_3P6P_V1/006_Pigbt450_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V1,006,450,100,4000,0.4000000059604645,4,248258,TrainData/Mask_3P6P_V1/006_Pigbt450_Pfwd100_h4000/data.h5
TrainData,Mask_3P6P_V1,006,450,100,6000,0.6000000238418579,4,249136,TrainData/Mask_3P6P_V1/006_Pigbt450_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V1,006,450,150,2000,0.20000000298023224,4,246380,TrainData/Mask_3P6P_V1/006_Pigbt450_Pfwd150_h2000/data.h5
TrainData,Mask_3P6P_V1,006,450,200,2000,0.20000000298023224,4,244896,TrainData/Mask_3P6P_V1/006_Pigbt450_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V1,006,450,200,6000,0.6000000238418579,4,249816,TrainData/Mask_3P6P_V1/006_Pigbt450_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V1,006,450,200,8000,0.800000011920929,4,249733,TrainData/Mask_3P6P_V1/006_Pigbt450_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V1,007,150,100,4000,0.4000000059604645,4,244740,TrainData/Mask_3P6P_V1/007_Pigbt150_Pfwd100_h4000/data.h5
TrainData,Mask_3P6P_V1,007,150,100,6000,0.6000000238418579,4,244562,TrainData/Mask_3P6P_V1/007_Pigbt150_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V1,007,150,100,8000,0.800000011920929,4,246353,TrainData/Mask_3P6P_V1/007_Pigbt150_Pfwd100_h8000/data.h5
TrainData,Mask_3P6P_V1,007,150,150,2000,0.20000000298023224,4,243456,TrainData/Mask_3P6P_V1/007_Pigbt150_Pfwd150_h2000/data.h5
TrainData,Mask_3P6P_V1,007,150,150,4000,0.4000000059604645,4,245900,TrainData/Mask_3P6P_V1/007_Pigbt150_Pfwd150_h4000/data.h5
TrainData,Mask_3P6P_V1,007,150,150,6000,0.6000000238418579,4,245575,TrainData/Mask_3P6P_V1/007_Pigbt150_Pfwd150_h6000/data.h5
TrainData,Mask_3P6P_V1,007,150,150,8000,0.800000011920929,4,246855,TrainData/Mask_3P6P_V1/007_Pigbt150_Pfwd150_h8000/data.h5
TrainData,Mask_3P6P_V1,007,150,200,4000,0.4000000059604645,4,246051,TrainData/Mask_3P6P_V1/007_Pigbt150_Pfwd200_h4000/data.h5
TrainData,Mask_3P6P_V1,007,150,200,6000,0.6000000238418579,4,246393,TrainData/Mask_3P6P_V1/007_Pigbt150_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V1,007,150,200,8000,0.800000011920929,4,247184,TrainData/Mask_3P6P_V1/007_Pigbt150_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V1,007,250,100,6000,0.6000000238418579,4,246586,TrainData/Mask_3P6P_V1/007_Pigbt250_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V1,007,250,150,2000,0.20000000298023224,4,246378,TrainData/Mask_3P6P_V1/007_Pigbt250_Pfwd150_h2000/data.h5
TrainData,Mask_3P6P_V1,007,250,150,4000,0.4000000059604645,4,246736,TrainData/Mask_3P6P_V1/007_Pigbt250_Pfwd150_h4000/data.h5
TrainData,Mask_3P6P_V1,007,250,150,6000,0.6000000238418579,4,247208,TrainData/Mask_3P6P_V1/007_Pigbt250_Pfwd150_h6000/data.h5
TrainData,Mask_3P6P_V1,007,250,200,2000,0.20000000298023224,4,247104,TrainData/Mask_3P6P_V1/007_Pigbt250_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V1,007,250,200,6000,0.6000000238418579,4,247629,TrainData/Mask_3P6P_V1/007_Pigbt250_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V1,007,250,200,8000,0.800000011920929,4,247488,TrainData/Mask_3P6P_V1/007_Pigbt250_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V1,007,350,100,2000,0.20000000298023224,4,247817,TrainData/Mask_3P6P_V1/007_Pigbt350_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V1,007,350,100,4000,0.4000000059604645,4,248077,TrainData/Mask_3P6P_V1/007_Pigbt350_Pfwd100_h4000/data.h5
TrainData,Mask_3P6P_V1,007,350,100,6000,0.6000000238418579,4,247622,TrainData/Mask_3P6P_V1/007_Pigbt350_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V1,007,350,100,8000,0.800000011920929,4,247630,TrainData/Mask_3P6P_V1/007_Pigbt350_Pfwd100_h8000/data.h5
TrainData,Mask_3P6P_V1,007,350,150,2000,0.20000000298023224,4,247244,TrainData/Mask_3P6P_V1/007_Pigbt350_Pfwd150_h2000/data.h5
TrainData,Mask_3P6P_V1,007,350,150,4000,0.4000000059604645,4,248333,TrainData/Mask_3P6P_V1/007_Pigbt350_Pfwd150_h4000/data.h5
TrainData,Mask_3P6P_V1,007,350,150,6000,0.6000000238418579,4,248333,TrainData/Mask_3P6P_V1/007_Pigbt350_Pfwd150_h6000/data.h5
TrainData,Mask_3P6P_V1,007,350,150,8000,0.800000011920929,4,248144,TrainData/Mask_3P6P_V1/007_Pigbt350_Pfwd150_h8000/data.h5
TrainData,Mask_3P6P_V1,007,350,200,2000,0.20000000298023224,4,245937,TrainData/Mask_3P6P_V1/007_Pigbt350_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V1,007,350,200,4000,0.4000000059604645,4,248466,TrainData/Mask_3P6P_V1/007_Pigbt350_Pfwd200_h4000/data.h5
TrainData,Mask_3P6P_V1,007,350,200,6000,0.6000000238418579,4,248740,TrainData/Mask_3P6P_V1/007_Pigbt350_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V1,007,350,200,8000,0.800000011920929,4,248420,TrainData/Mask_3P6P_V1/007_Pigbt350_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V1,007,450,100,2000,0.20000000298023224,4,247303,TrainData/Mask_3P6P_V1/007_Pigbt450_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V1,007,450,100,6000,0.6000000238418579,4,249282,TrainData/Mask_3P6P_V1/007_Pigbt450_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V1,007,450,150,2000,0.20000000298023224,4,246562,TrainData/Mask_3P6P_V1/007_Pigbt450_Pfwd150_h2000/data.h5
TrainData,Mask_3P6P_V1,007,450,150,4000,0.4000000059604645,4,248935,TrainData/Mask_3P6P_V1/007_Pigbt450_Pfwd150_h4000/data.h5
TrainData,Mask_3P6P_V1,007,450,150,6000,0.6000000238418579,4,249840,TrainData/Mask_3P6P_V1/007_Pigbt450_Pfwd150_h6000/data.h5
TrainData,Mask_3P6P_V1,007,450,200,4000,0.4000000059604645,4,249086,TrainData/Mask_3P6P_V1/007_Pigbt450_Pfwd200_h4000/data.h5
TrainData,Mask_3P6P_V1,008,150,100,4000,0.4000000059604645,4,244889,TrainData/Mask_3P6P_V1/008_Pigbt150_Pfwd100_h4000/data.h5
TrainData,Mask_3P6P_V1,008,150,100,6000,0.6000000238418579,4,244667,TrainData/Mask_3P6P_V1/008_Pigbt150_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V1,008,150,150,2000,0.20000000298023224,4,243383,TrainData/Mask_3P6P_V1/008_Pigbt150_Pfwd150_h2000/data.h5
TrainData,Mask_3P6P_V1,008,150,150,4000,0.4000000059604645,4,245866,TrainData/Mask_3P6P_V1/008_Pigbt150_Pfwd150_h4000/data.h5
TrainData,Mask_3P6P_V1,008,150,150,6000,0.6000000238418579,4,245464,TrainData/Mask_3P6P_V1/008_Pigbt150_Pfwd150_h6000/data.h5
TrainData,Mask_3P6P_V1,008,150,150,8000,0.800000011920929,4,246853,TrainData/Mask_3P6P_V1/008_Pigbt150_Pfwd150_h8000/data.h5
TrainData,Mask_3P6P_V1,008,150,200,2000,0.20000000298023224,4,245124,TrainData/Mask_3P6P_V1/008_Pigbt150_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V1,008,150,200,4000,0.4000000059604645,4,246191,TrainData/Mask_3P6P_V1/008_Pigbt150_Pfwd200_h4000/data.h5
TrainData,Mask_3P6P_V1,008,150,200,6000,0.6000000238418579,4,246192,TrainData/Mask_3P6P_V1/008_Pigbt150_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V1,008,150,200,8000,0.800000011920929,4,247055,TrainData/Mask_3P6P_V1/008_Pigbt150_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V1,008,250,100,2000,0.20000000298023224,4,245802,TrainData/Mask_3P6P_V1/008_Pigbt250_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V1,008,250,100,8000,0.800000011920929,4,246319,TrainData/Mask_3P6P_V1/008_Pigbt250_Pfwd100_h8000/data.h5
TrainData,Mask_3P6P_V1,008,250,150,2000,0.20000000298023224,4,246517,TrainData/Mask_3P6P_V1/008_Pigbt250_Pfwd150_h2000/data.h5
TrainData,Mask_3P6P_V1,008,250,150,4000,0.4000000059604645,4,246890,TrainData/Mask_3P6P_V1/008_Pigbt250_Pfwd150_h4000/data.h5
TrainData,Mask_3P6P_V1,008,250,150,8000,0.800000011920929,4,246873,TrainData/Mask_3P6P_V1/008_Pigbt250_Pfwd150_h8000/data.h5
TrainData,Mask_3P6P_V1,008,250,200,4000,0.4000000059604645,4,247423,TrainData/Mask_3P6P_V1/008_Pigbt250_Pfwd200_h4000/data.h5
TrainData,Mask_3P6P_V1,008,250,200,6000,0.6000000238418579,4,247314,TrainData/Mask_3P6P_V1/008_Pigbt250_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V1,008,350,100,2000,0.20000000298023224,4,247682,TrainData/Mask_3P6P_V1/008_Pigbt350_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V1,008,350,100,4000,0.4000000059604645,4,248569,TrainData/Mask_3P6P_V1/008_Pigbt350_Pfwd100_h4000/data.h5
TrainData,Mask_3P6P_V1,008,350,100,8000,0.800000011920929,4,247738,TrainData/Mask_3P6P_V1/008_Pigbt350_Pfwd100_h8000/data.h5
TrainData,Mask_3P6P_V1,008,350,150,4000,0.4000000059604645,4,248481,TrainData/Mask_3P6P_V1/008_Pigbt350_Pfwd150_h4000/data.h5
TrainData,Mask_3P6P_V1,008,350,150,8000,0.800000011920929,4,248250,TrainData/Mask_3P6P_V1/008_Pigbt350_Pfwd150_h8000/data.h5
TrainData,Mask_3P6P_V1,008,350,200,2000,0.20000000298023224,4,246772,TrainData/Mask_3P6P_V1/008_Pigbt350_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V1,008,350,200,4000,0.4000000059604645,4,248465,TrainData/Mask_3P6P_V1/008_Pigbt350_Pfwd200_h4000/data.h5
TrainData,Mask_3P6P_V1,008,450,100,8000,0.800000011920929,4,249313,TrainData/Mask_3P6P_V1/008_Pigbt450_Pfwd100_h8000/data.h5
TrainData,Mask_3P6P_V1,008,450,150,2000,0.20000000298023224,4,247489,TrainData/Mask_3P6P_V1/008_Pigbt450_Pfwd150_h2000/data.h5
TrainData,Mask_3P6P_V1,008,450,150,6000,0.6000000238418579,4,249646,TrainData/Mask_3P6P_V1/008_Pigbt450_Pfwd150_h6000/data.h5
TrainData,Mask_3P6P_V1,008,450,150,8000,0.800000011920929,4,249572,TrainData/Mask_3P6P_V1/008_Pigbt450_Pfwd150_h8000/data.h5
TrainData,Mask_3P6P_V1,008,450,200,2000,0.20000000298023224,4,245537,TrainData/Mask_3P6P_V1/008_Pigbt450_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V1,008,450,200,4000,0.4000000059604645,4,248916,TrainData/Mask_3P6P_V1/008_Pigbt450_Pfwd200_h4000/data.h5
TrainData,Mask_3P6P_V1,008,450,200,6000,0.6000000238418579,4,250152,TrainData/Mask_3P6P_V1/008_Pigbt450_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V1,008,450,200,8000,0.800000011920929,4,249884,TrainData/Mask_3P6P_V1/008_Pigbt450_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V1,009,150,100,2000,0.20000000298023224,4,242500,TrainData/Mask_3P6P_V1/009_Pigbt150_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V1,009,150,100,6000,0.6000000238418579,4,244643,TrainData/Mask_3P6P_V1/009_Pigbt150_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V1,009,150,100,8000,0.800000011920929,4,246425,TrainData/Mask_3P6P_V1/009_Pigbt150_Pfwd100_h8000/data.h5
TrainData,Mask_3P6P_V1,009,150,150,6000,0.6000000238418579,4,245467,TrainData/Mask_3P6P_V1/009_Pigbt150_Pfwd150_h6000/data.h5
TrainData,Mask_3P6P_V1,009,150,200,2000,0.20000000298023224,4,245059,TrainData/Mask_3P6P_V1/009_Pigbt150_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V1,009,150,200,4000,0.4000000059604645,4,245925,TrainData/Mask_3P6P_V1/009_Pigbt150_Pfwd200_h4000/data.h5
TrainData,Mask_3P6P_V1,009,150,200,6000,0.6000000238418579,4,246105,TrainData/Mask_3P6P_V1/009_Pigbt150_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V1,009,250,100,2000,0.20000000298023224,4,245639,TrainData/Mask_3P6P_V1/009_Pigbt250_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V1,009,250,100,6000,0.6000000238418579,4,246545,TrainData/Mask_3P6P_V1/009_Pigbt250_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V1,009,250,100,8000,0.800000011920929,4,246573,TrainData/Mask_3P6P_V1/009_Pigbt250_Pfwd100_h8000/data.h5
TrainData,Mask_3P6P_V1,009,250,150,4000,0.4000000059604645,4,246991,TrainData/Mask_3P6P_V1/009_Pigbt250_Pfwd150_h4000/data.h5
TrainData,Mask_3P6P_V1,009,250,150,8000,0.800000011920929,4,246871,TrainData/Mask_3P6P_V1/009_Pigbt250_Pfwd150_h8000/data.h5
TrainData,Mask_3P6P_V1,009,250,200,2000,0.20000000298023224,4,246859,TrainData/Mask_3P6P_V1/009_Pigbt250_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V1,009,250,200,4000,0.4000000059604645,4,247264,TrainData/Mask_3P6P_V1/009_Pigbt250_Pfwd200_h4000/data.h5
TrainData,Mask_3P6P_V1,009,250,200,6000,0.6000000238418579,4,247087,TrainData/Mask_3P6P_V1/009_Pigbt250_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V1,009,250,200,8000,0.800000011920929,4,246948,TrainData/Mask_3P6P_V1/009_Pigbt250_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V1,009,350,100,2000,0.20000000298023224,4,247672,TrainData/Mask_3P6P_V1/009_Pigbt350_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V1,009,350,100,6000,0.6000000238418579,4,248278,TrainData/Mask_3P6P_V1/009_Pigbt350_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V1,009,350,150,2000,0.20000000298023224,4,247505,TrainData/Mask_3P6P_V1/009_Pigbt350_Pfwd150_h2000/data.h5
TrainData,Mask_3P6P_V1,009,350,150,4000,0.4000000059604645,4,248323,TrainData/Mask_3P6P_V1/009_Pigbt350_Pfwd150_h4000/data.h5
TrainData,Mask_3P6P_V1,009,350,150,6000,0.6000000238418579,4,248556,TrainData/Mask_3P6P_V1/009_Pigbt350_Pfwd150_h6000/data.h5
TrainData,Mask_3P6P_V1,009,350,150,8000,0.800000011920929,4,248210,TrainData/Mask_3P6P_V1/009_Pigbt350_Pfwd150_h8000/data.h5
TrainData,Mask_3P6P_V1,009,350,200,2000,0.20000000298023224,4,247008,TrainData/Mask_3P6P_V1/009_Pigbt350_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V1,009,350,200,4000,0.4000000059604645,4,248348,TrainData/Mask_3P6P_V1/009_Pigbt350_Pfwd200_h4000/data.h5
TrainData,Mask_3P6P_V1,009,350,200,6000,0.6000000238418579,4,248918,TrainData/Mask_3P6P_V1/009_Pigbt350_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V1,009,350,200,8000,0.800000011920929,4,248696,TrainData/Mask_3P6P_V1/009_Pigbt350_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V1,009,450,150,2000,0.20000000298023224,4,246850,TrainData/Mask_3P6P_V1/009_Pigbt450_Pfwd150_h2000/data.h5
TrainData,Mask_3P6P_V1,009,450,150,8000,0.800000011920929,4,249420,TrainData/Mask_3P6P_V1/009_Pigbt450_Pfwd150_h8000/data.h5
TrainData,Mask_3P6P_V1,009,450,200,2000,0.20000000298023224,4,245463,TrainData/Mask_3P6P_V1/009_Pigbt450_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V1,009,450,200,4000,0.4000000059604645,4,249261,TrainData/Mask_3P6P_V1/009_Pigbt450_Pfwd200_h4000/data.h5
TrainData,Mask_3P6P_V1,009,450,200,6000,0.6000000238418579,4,249902,TrainData/Mask_3P6P_V1/009_Pigbt450_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V1,009,450,200,8000,0.800000011920929,4,249692,TrainData/Mask_3P6P_V1/009_Pigbt450_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V1,010,150,100,2000,0.20000000298023224,4,241894,TrainData/Mask_3P6P_V1/010_Pigbt150_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V1,010,150,100,4000,0.4000000059604645,4,244664,TrainData/Mask_3P6P_V1/010_Pigbt150_Pfwd100_h4000/data.h5
TrainData,Mask_3P6P_V1,010,150,100,6000,0.6000000238418579,4,244452,TrainData/Mask_3P6P_V1/010_Pigbt150_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V1,010,150,100,8000,0.800000011920929,4,246259,TrainData/Mask_3P6P_V1/010_Pigbt150_Pfwd100_h8000/data.h5
TrainData,Mask_3P6P_V1,010,150,150,2000,0.20000000298023224,4,243191,TrainData/Mask_3P6P_V1/010_Pigbt150_Pfwd150_h2000/data.h5
TrainData,Mask_3P6P_V1,010,150,150,4000,0.4000000059604645,4,245457,TrainData/Mask_3P6P_V1/010_Pigbt150_Pfwd150_h4000/data.h5
TrainData,Mask_3P6P_V1,010,150,150,8000,0.800000011920929,4,246094,TrainData/Mask_3P6P_V1/010_Pigbt150_Pfwd150_h8000/data.h5
TrainData,Mask_3P6P_V1,010,150,200,2000,0.20000000298023224,4,244853,TrainData/Mask_3P6P_V1/010_Pigbt150_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V1,010,150,200,4000,0.4000000059604645,4,246121,TrainData/Mask_3P6P_V1/010_Pigbt150_Pfwd200_h4000/data.h5
TrainData,Mask_3P6P_V1,010,150,200,8000,0.800000011920929,4,246446,TrainData/Mask_3P6P_V1/010_Pigbt150_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V1,010,250,100,4000,0.4000000059604645,4,246416,TrainData/Mask_3P6P_V1/010_Pigbt250_Pfwd100_h4000/data.h5
TrainData,Mask_3P6P_V1,010,250,100,6000,0.6000000238418579,4,246462,TrainData/Mask_3P6P_V1/010_Pigbt250_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V1,010,250,150,4000,0.4000000059604645,4,246839,TrainData/Mask_3P6P_V1/010_Pigbt250_Pfwd150_h4000/data.h5
TrainData,Mask_3P6P_V1,010,250,150,8000,0.800000011920929,4,246768,TrainData/Mask_3P6P_V1/010_Pigbt250_Pfwd150_h8000/data.h5
